name,eco,fen,moves
"King's Indian Defense: Fianchetto Variation, Debrecen Defense",E67,r1bq1rk1/pppnppbp/3p1np1/8/2PP4/2N2NP1/PP2PPBP/R1BQK2R w KQ,  d4 Nf6   c4 g6   g3 Bg7   Bg2 O-O   Nc3 d6   Nf3 Nbd7
"King's Indian Defense: Fianchetto Variation, Delayed Fianchetto",E62,rnbqk2r/ppp1ppbp/3p1np1/8/2PP4/2N2NP1/PP2PP1P/R1BQKB1R b KQkq,  d4 Nf6   c4 g6   Nc3 Bg7   Nf3 d6   g3
"King's Indian Defense: Fianchetto Variation, Double Fianchetto Attack",E64,r1bq1rk1/pppn1pbp/3p1np1/4p3/2PP4/1PN2NP1/P3PPBP/R1BQ1RK1 b -,  d4 Nf6   Nf3 g6   g3 Bg7   Bg2 O-O   O-O d6   c4 Nbd7   Nc3 e5   b3
"King's Indian Defense: Fianchetto Variation, Hungarian Variation",E64,r1bq1rk1/1ppnppbp/p2p1np1/8/2PP4/2N2NP1/PP2PPBP/R1BQ1RK1 w -,  c4 Nf6   Nc3 g6   g3 Bg7   Bg2 O-O   d4 d6   Nf3 Nbd7   O-O a6
"King's Indian Defense: Fianchetto Variation, Immediate Fianchetto",E60,rnbqkb1r/pppppp1p/5np1/8/2PP4/6P1/PP2PP1P/RNBQKBNR b KQkq,  d4 Nf6   c4 g6   g3
"King's Indian Defense: Fianchetto Variation, Karlsbad Variation",E62,r1bq1rk1/ppp1ppbp/2np1np1/8/2PP4/2N2NP1/PP2PPBP/R1BQK2R w KQ,  d4 Nf6   c4 g6   g3 Bg7   Bg2 O-O   Nc3 d6   Nf3 Nc6
"King's Indian Defense: Fianchetto Variation, Kavalek Defense",E62,rnb2rk1/pp2ppbp/2pp1np1/q7/2PP4/2N2NP1/PP2PPBP/R1BQ1RK1 w -,  d4 Nf6   c4 g6   Nf3 Bg7   g3 O-O   Bg2 d6   O-O c6   Nc3 Qa5
"King's Indian Defense: Fianchetto Variation, Larsen Defense",E62,rn1q1rk1/pp2ppbp/2pp1np1/5b2/2PP4/2N2NP1/PP2PPBP/R1BQ1RK1 w -,  d4 Nf6   Nf3 g6   c4 Bg7   g3 O-O   Bg2 d6   O-O c6   Nc3 Bf5
"King's Indian Defense: Fianchetto Variation, Lesser Simagin (Spassky)",E62,r2q1rk1/ppp1ppbp/2np1np1/5b2/2PP4/2N2NP1/PP2PPBP/R1BQ1RK1 w -,  d4 Nf6   c4 g6   g3 Bg7   Bg2 O-O   Nc3 d6   Nf3 Nc6   O-O Bf5
"King's Indian Defense: Fianchetto Variation, Long Variation",E68,r1bqr1k1/1pp2pbp/3p1np1/p1n5/2PNP3/2N3PP/PP3PB1/R1BQR1K1 w -,  d4 Nf6   Nf3 g6   c4 Bg7   g3 O-O   Bg2 d6   O-O Nbd7   Nc3 e5   e4 exd4   Nxd4 Re8   h3 Nc5   Re1 a5
"King's Indian Defense: Fianchetto Variation, Panno Variation",E63,r1bq1rk1/1pp1ppbp/p1np1np1/8/2PP4/2N2NP1/PP2PPBP/R1BQ1RK1 w -,  d4 Nf6   c4 g6   Nf3 Bg7   g3 O-O   Bg2 d6   O-O Nc6   Nc3 a6
"King's Indian Defense: Fianchetto Variation, Panno Variation, Blockade Line",E63,r1bq1rk1/1p3pbp/p2p1np1/n1pPp3/2P5/2N3P1/PPQNPPBP/R1B2RK1 w -,  d4 Nf6   c4 g6   Nf3 Bg7   g3 O-O   Bg2 d6   O-O Nc6   Nc3 a6   d5 Na5   Nd2 c5   Qc2 e5
"King's Indian Defense: Fianchetto Variation, Panno Variation, Donner Line",E63,1rbq1rk1/4pp1p/p2p1npb/n1pP4/2P5/2N3P1/PBQNPPBP/R4RK1 w -,  d4 Nf6   c4 g6   Nf3 Bg7   g3 O-O   Bg2 d6   O-O Nc6   Nc3 a6   d5 Na5   Nd2 c5   Qc2 Rb8   b3 b5   Bb2 bxc4   bxc4 Bh6
"King's Indian Defense: Fianchetto Variation, Panno Variation, Korchnoi Line",E63,1rbq1rk1/2p1ppbp/p1np1np1/1p6/2PP4/2N1B1PP/PP1NPPB1/R2Q1RK1 b -,  d4 Nf6   c4 g6   Nf3 Bg7   g3 O-O   Bg2 d6   O-O Nc6   Nc3 a6   h3 Rb8   Be3 b5   Nd2
"King's Indian Defense: Fianchetto Variation, Pterodactyl Variation",E64,rnb1k2r/pp1pppbp/5np1/q1p5/2PP4/5NP1/PP2PPBP/RNBQK2R w KQkq,  d4 Nf6   Nf3 g6   c4 Bg7   g3 c5   Bg2 Qa5+
"King's Indian Defense: Fianchetto Variation, Simagin Variation",E62,r2q1rk1/ppp1ppbp/2np1np1/8/2PP2b1/2N2NP1/PP2PPBP/R1BQ1RK1 w -,  Nf3 Nf6   c4 g6   g3 Bg7   Bg2 O-O   O-O d6   d4 Nc6   Nc3 Bg4
"King's Indian Defense: Fianchetto Variation, Uhlmann-Szabo System",E62,r1bq1rk1/ppp2pbp/2np1np1/4p3/2PP4/2N2NP1/PP2PPBP/R1BQ1RK1 w -,  d4 Nf6   c4 g6   Nf3 Bg7   g3 O-O   Bg2 d6   O-O Nc6   Nc3 e5
"King's Indian Defense: Fianchetto Variation, Yugoslav System, without Nc3",E64,rnbq1rk1/pp2ppbp/3p1np1/2p5/2PP4/5NP1/PP2PPBP/RNBQ1RK1 w -,  d4 Nf6   c4 g6   Nf3 Bg7   g3 O-O   Bg2 d6   O-O c5
"King's Indian Defense: Fianchetto Variation, Yugoslav Variation",E65,rnbq1rk1/pp2ppbp/3p1np1/2p5/2PP4/2N2NP1/PP2PPBP/R1BQ1RK1 b -,  d4 Nf6   c4 g6   Nf3 Bg7   g3 O-O   Bg2 d6   O-O c5   Nc3
"King's Indian Defense: Fianchetto Variation, Yugoslav Variation, Advance Line",E66,r1bq1rk1/pp2ppbp/2np1np1/2pP4/2P5/2N2NP1/PP2PPBP/R1BQ1RK1 b -,  d4 Nf6   c4 g6   Nf3 Bg7   g3 O-O   Bg2 d6   O-O c5   Nc3 Nc6   d5
"King's Indian Defense: Fianchetto Variation, Yugoslav Variation, Exchange Line",E66,r1bq1rk1/pp2ppbp/2n2np1/2p5/2P5/2N2NP1/PP2PPBP/R1BQ1RK1 w -,  Nf3 Nf6   c4 g6   g3 Bg7   Bg2 O-O   O-O c5   d4 d6   Nc3 Nc6   dxc5 dxc5
"King's Indian Defense: Fianchetto Variation, Yugoslav Variation, Rare Line",E64,rnbq1rk1/pp2ppbp/3p1np1/2p5/2PP4/2N2NP1/PP2PPBP/R1BQK2R w KQ,  d4 Nf6   c4 g6   g3 Bg7   Bg2 O-O   Nc3 d6   Nf3 c5
King's Indian Defense: Four Pawns Attack,E76,rnbqk2r/ppp1ppbp/3p1np1/8/2PPPP2/2N5/PP4PP/R1BQKBNR b KQkq,  d4 Nf6   c4 g6   Nc3 Bg7   e4 d6   f4
"King's Indian Defense: Four Pawns Attack, 5. Be2 O-O 6. f4",E77,rnbq1rk1/ppp1ppbp/3p1np1/8/2PPPP2/2N5/PP2B1PP/R1BQK1NR b KQ,  d4 Nf6   c4 g6   Nc3 Bg7   e4 d6   Be2 O-O   f4
"King's Indian Defense: Four Pawns Attack, Dynamic Attack",E76,rnbq1rk1/pp2ppbp/3p1np1/2pP4/2P1PP2/2N2N2/PP4PP/R1BQKB1R b KQ,  d4 Nf6   c4 g6   Nc3 Bg7   e4 d6   f4 O-O   Nf3 c5   d5
"King's Indian Defense: Four Pawns Attack, Exchange Variation",E79,r1bq1rk1/pp2ppbp/2np1np1/8/2PNPP2/2N1B3/PP2B1PP/R2QK2R b KQ,  d4 Nf6   c4 g6   Nc3 Bg7   e4 d6   f4 O-O   Nf3 c5   Be2 cxd4   Nxd4 Nc6   Be3
"King's Indian Defense: Four Pawns Attack, Florentine Gambit",E77,rnbq1rk1/pp3pbp/3p1np1/2ppP3/2P2P2/2N2N2/PP2B1PP/R1BQK2R b KQ,  d4 Nf6   c4 g6   Nc3 Bg7   e4 d6   f4 O-O   Nf3 c5   d5 e6   Be2 exd5   e5
"King's Indian Defense: Four Pawns Attack, Fluid Attack",E78,rnbq1rk1/pp2ppbp/3p1np1/2p5/2PPPP2/2N2N2/PP2B1PP/R1BQK2R b KQ,  d4 Nf6   c4 g6   Nc3 Bg7   e4 d6   f4 O-O   Nf3 c5   Be2
"King's Indian Defense: Four Pawns Attack, Modern Defense",E76,r1bqk2r/ppp1ppbp/n2p1np1/8/2PPPP2/2N5/PP4PP/R1BQKBNR w KQkq,  d4 Nf6   c4 g6   Nc3 Bg7   e4 d6   f4 Na6
"King's Indian Defense: Four Pawns Attack, Normal Attack",E77,rnbq1rk1/pp3pbp/3ppnp1/2pP4/2P1PP2/2N2N2/PP2B1PP/R1BQK2R b KQ,  d4 Nf6   c4 g6   Nc3 Bg7   e4 d6   f4 O-O   Nf3 c5   d5 e6   Be2
King's Indian Defense: Kazakh Variation,E91,r1bq1rk1/ppp1ppbp/n2p1np1/8/2PPP3/2N2N2/PP2BPPP/R1BQK2R w KQ,  d4 Nf6   c4 g6   Nc3 Bg7   e4 d6   Nf3 O-O   Be2 Na6
King's Indian Defense: Kramer Variation,E70,rnbqk2r/ppp1ppbp/3p1np1/8/2PPP3/2N5/PP2NPPP/R1BQKB1R b KQkq,  d4 Nf6   c4 g6   Nc3 Bg7   e4 d6   Nge2
King's Indian Defense: Larsen Variation,E90,rnbq1rk1/ppp1ppbp/3p1np1/8/2PPP3/2N1BN2/PP3PPP/R2QKB1R b KQ,  d4 Nf6   c4 g6   Nc3 Bg7   e4 d6   Nf3 O-O   Be3
King's Indian Defense: Makogonov Variation,E71,rnbqk2r/ppp1ppbp/3p1np1/8/2PPP3/2N4P/PP3PP1/R1BQKBNR b KQkq,  d4 Nf6   c4 g6   Nc3 Bg7   e4 d6   h3
King's Indian Defense: Normal Variation,E70,rnbqk2r/ppppppbp/5np1/8/2PPP3/2N5/PP3PPP/R1BQKBNR b KQkq,  d4 Nf6   c4 g6   Nc3 Bg7   e4
"King's Indian Defense: Normal Variation, Deferred Fianchetto",E72,rnbqk2r/ppp1ppbp/3p1np1/8/2PPP3/2N3P1/PP3P1P/R1BQKBNR b KQkq,  d4 Nf6   c4 g6   Nc3 Bg7   e4 d6   g3
"King's Indian Defense: Normal Variation, King's Knight Variation",E60,rnbqkb1r/pppppp1p/5np1/8/2PP4/5N2/PP2PPPP/RNBQKB1R b KQkq,  d4 Nf6   Nf3 g6   c4
"King's Indian Defense: Normal Variation, Rare Defenses",E90,rnbqk2r/ppp1ppbp/3p1np1/8/2PPP3/2N2N2/PP3PPP/R1BQKB1R b KQkq,  d4 Nf6   c4 g6   Nc3 Bg7   e4 d6   Nf3
"King's Indian Defense: Normal Variation, Standard Development",E73,rnbqk2r/ppp1ppbp/3p1np1/8/2PPP3/2N5/PP2BPPP/R1BQK1NR b KQkq,  d4 Nf6   c4 g6   Nc3 Bg7   e4 d6   Be2
King's Indian Defense: Orthodox Variation,E91,rnbq1rk1/ppp1ppbp/3p1np1/8/2PPP3/2N2N2/PP2BPPP/R1BQK2R b KQ,  d4 Nf6   c4 g6   Nc3 Bg7   e4 d6   Nf3 O-O   Be2
"King's Indian Defense: Orthodox Variation, 5. Nf3 O-O 6. Be2 e5",E92,rnbq1rk1/ppp2pbp/3p1np1/4p3/2PPP3/2N2N2/PP2BPPP/R1BQK2R w KQ,  d4 Nf6   c4 g6   Nc3 Bg7   e4 d6   Nf3 O-O   Be2 e5
"King's Indian Defense: Orthodox Variation, 6. Be2 e5 7. O-O",E94,rnbq1rk1/ppp2pbp/3p1np1/4p3/2PPP3/2N2N2/PP2BPPP/R1BQ1RK1 b -,  d4 Nf6   c4 g6   Nc3 Bg7   e4 d6   Nf3 O-O   Be2 e5   O-O
"King's Indian Defense: Orthodox Variation, Aronin-Taimanov Defense",E97,r1bq1rk1/ppp2pbp/2np1np1/4p3/2PPP3/2N2N2/PP2BPPP/R1BQ1RK1 w -,  d4 Nf6   c4 g6   Nc3 Bg7   e4 d6   Nf3 O-O   Be2 e5   O-O Nc6
"King's Indian Defense: Orthodox Variation, Bayonet Attack",E97,r1bq1rk1/ppp1npbp/3p1np1/3Pp3/1PP1P3/2N2N2/P3BPPP/R1BQ1RK1 b -,  d4 Nf6   c4 g6   Nc3 Bg7   e4 d6   Nf3 O-O   Be2 e5   O-O Nc6   d5 Ne7   b4
"King's Indian Defense: Orthodox Variation, Bayonet Attack, Sokolov's Line",E97,r1bq1rk1/ppp1npbp/3p2p1/3Pp2n/1PP1P3/2N2N2/P3BPPP/R1BQR1K1 b -,  Nf3 Nf6   c4 g6   Nc3 Bg7   e4 O-O   d4 d6   Be2 e5   O-O Nc6   d5 Ne7   b4 Nh5   Re1
"King's Indian Defense: Orthodox Variation, Bayonet Attack, Yepishin's Line",E97,r1bq1rk1/ppp1npbp/3p2p1/3Pp2n/1PP1P3/2N2N2/P1Q1BPPP/R1B2RK1 b -,  d4 Nf6   c4 g6   Nc3 Bg7   e4 d6   Nf3 O-O   Be2 e5   O-O Nc6   d5 Ne7   b4 Nh5   Qc2
"King's Indian Defense: Orthodox Variation, Classical System",E98,r1bq1rk1/ppp1npbp/3p1np1/3Pp3/2P1P3/2N5/PP2BPPP/R1BQNRK1 b -,  d4 Nf6   c4 g6   Nc3 Bg7   e4 d6   Nf3 O-O   Be2 e5   O-O Nc6   d5 Ne7   Ne1
"King's Indian Defense: Orthodox Variation, Classical System, Benko Attack",E99,r1bq1rk1/pppnn1bp/3p2p1/3Ppp2/2P1P1P1/2N2P2/PP2B2P/R1BQNRK1 b -,  d4 Nf6   c4 g6   Nc3 Bg7   e4 d6   Nf3 O-O   Be2 e5   O-O Nc6   d5 Ne7   Ne1 Nd7   f3 f5   g4
"King's Indian Defense: Orthodox Variation, Classical System, Kozul Gambit",E99,r1bq1rk1/pppn2bp/3p2n1/2PPp1p1/4Pp2/2N2P2/PP2BBPP/2RQNRK1 b -,  d4 Nf6   c4 g6   Nc3 Bg7   e4 d6   Nf3 O-O   Be2 e5   O-O Nc6   d5 Ne7   Ne1 Nd7   Be3 f5   f3 f4   Bf2 g5   Rc1 Ng6   c5
"King's Indian Defense: Orthodox Variation, Classical System, Neo-Classical Line",E99,r1bq1rk1/pppnnpbp/3p2p1/3Pp3/2P1P3/2N1B3/PP2BPPP/R2QNRK1 b -,  d4 Nf6   c4 g6   Nc3 Bg7   e4 d6   Nf3 O-O   Be2 e5   O-O Nc6   d5 Ne7   Ne1 Nd7   Be3
"King's Indian Defense: Orthodox Variation, Classical System, Traditional Line",E99,r1bq1rk1/pppnn1bp/3p2p1/3Ppp2/2P1P3/2N2P2/PP2B1PP/R1BQNRK1 w -,  d4 Nf6   c4 g6   Nc3 Bg7   e4 d6   Nf3 O-O   Be2 e5   O-O Nc6   d5 Ne7   Ne1 Nd7   f3 f5
"King's Indian Defense: Orthodox Variation, Donner Defense",E94,rnbq1rk1/pp3pbp/2pp1np1/4p3/2PPP3/2N2N2/PP2BPPP/R1BQ1RK1 w -,  d4 Nf6   c4 g6   Nc3 Bg7   e4 d6   Nf3 O-O   Be2 e5   O-O c6
"King's Indian Defense: Orthodox Variation, Glek Defense",E94,r1bq1rk1/ppp2pbp/n2p1np1/4p3/2PPP3/2N2N2/PP2BPPP/R1BQ1RK1 w -,  d4 Nf6   c4 g6   Nc3 Bg7   e4 d6   Nf3 O-O   Be2 e5   O-O Na6
"King's Indian Defense: Orthodox Variation, Gligoric-Taimanov System",E92,rnbq1rk1/ppp2pbp/3p1np1/4p3/2PPP3/2N1BN2/PP2BPPP/R2QK2R b KQ,  d4 Nf6   c4 g6   Nc3 Bg7   e4 d6   Nf3 O-O   Be2 e5   Be3
"King's Indian Defense: Orthodox Variation, Korchnoi Attack",E97,r1bq1rk1/ppp1npbp/3p1np1/3Pp3/2P1P3/2N2N2/PP1BBPPP/R2Q1RK1 b -,  d4 Nf6   c4 g6   Nc3 Bg7   e4 d6   Nf3 O-O   Be2 e5   O-O Nc6   d5 Ne7   Bd2
"King's Indian Defense: Orthodox Variation, Modern System",E97,r1bq1rk1/ppp1npbp/3p1np1/3Pp3/2P1P3/2N5/PP1NBPPP/R1BQ1RK1 b -,  d4 Nf6   c4 g6   Nc3 Bg7   e4 d6   Nf3 O-O   Be2 e5   O-O Nc6   d5 Ne7   Nd2
"King's Indian Defense: Orthodox Variation, Positional Defense",E94,r1bq1rk1/pppn1pbp/3p1np1/4p3/2PPP3/2N2N2/PP2BPPP/R1BQ1RK1 w -,  d4 Nf6   c4 d6   Nc3 Nbd7   e4 e5   Nf3 g6   Be2 Bg7   O-O O-O
"King's Indian Defense: Orthodox Variation, Positional Defense, Closed Line",E94,r1bq1rk1/pppn1pbp/3p1np1/3Pp3/2P1P3/2N2N2/PP2BPPP/R1BQ1RK1 b -,  d4 Nf6   c4 g6   Nc3 Bg7   e4 d6   Nf3 O-O   Be2 Nbd7   O-O e5   d5
"King's Indian Defense: Orthodox Variation, Positional Defense, Main Line",E96,r1bq1rk1/1p1n1pbp/2pp1np1/p3p3/2PPP3/2N2N2/PP3PPP/R1BQRBK1 w -,  d4 Nf6   c4 g6   Nc3 Bg7   e4 d6   Nf3 O-O   Be2 e5   O-O Nbd7   Re1 c6   Bf1 a5
"King's Indian Defense: Orthodox Variation, Ukrainian Defense",E94,rnbq1rk1/1pp2pbp/3p1np1/p3p3/2PPP3/2N2N2/PP2BPPP/R1BQ1RK1 w -,  d4 Nf6   c4 g6   Nc3 Bg7   e4 d6   Nf3 O-O   Be2 e5   O-O a5
King's Indian Defense: Petrosian Variation,E92,rnbq1rk1/ppp2pbp/3p1np1/3Pp3/2P1P3/2N2N2/PP2BPPP/R1BQK2R b KQ,  d4 Nf6   c4 g6   Nc3 Bg7   e4 d6   Nf3 O-O   Be2 e5   d5
"King's Indian Defense: Petrosian Variation, Keres Defense",E93,r1bq1rk1/pppn1pb1/3p3p/3Pp1pn/2P1P2P/2N2NB1/PP2BPP1/R2QK2R b KQ,  d4 Nf6   c4 g6   Nc3 Bg7   e4 d6   Nf3 O-O   Be2 e5   d5 Nbd7   Bg5 h6   Bh4 g5   Bg3 Nh5   h4
"King's Indian Defense: Petrosian Variation, Normal Defense",E93,r1bq1rk1/pppn1pbp/3p1np1/3Pp3/2P1P3/2N2N2/PP2BPPP/R1BQK2R w KQ,  d4 Nf6   c4 g6   Nc3 Bg7   e4 d6   Nf3 O-O   Be2 e5   d5 Nbd7
"King's Indian Defense: Petrosian Variation, Stein Defense",E92,rnbq1rk1/1pp2pbp/3p1np1/p2Pp3/2P1P3/2N2N2/PP2BPPP/R1BQK2R w KQ,  d4 Nf6   c4 g6   Nc3 Bg7   e4 d6   Nf3 O-O   Be2 e5   d5 a5
King's Indian Defense: Pomar System,E72,rnbq1rk1/ppp2pbp/3p1np1/4p3/2PPP3/2N3P1/PP2NPBP/R1BQK2R b KQ,  d4 Nf6   c4 g6   Nc3 Bg7   e4 d6   g3 O-O   Bg2 e5   Nge2
King's Indian Defense: Saemisch Variation,E80,rnbqk2r/ppp1ppbp/3p1np1/8/2PPP3/2N2P2/PP4PP/R1BQKBNR b KQkq,  d4 Nf6   c4 g6   Nc3 Bg7   e4 d6   f3
"King's Indian Defense: Saemisch Variation, 6. Be3 e5 7. Nge2 c6",E86,rnbq1rk1/pp3pbp/2pp1np1/4p3/2PPP3/2N1BP2/PP2N1PP/R2QKB1R w KQ,  d4 Nf6   c4 g6   Nc3 Bg7   e4 d6   f3 O-O   Be3 e5   Nge2 c6
"King's Indian Defense: Saemisch Variation, Bobotsov-Korchnoi-Petrosian Variation",E81,rnbq1rk1/ppp1ppbp/3p1np1/8/2PPP3/2N2P2/PP2N1PP/R1BQKB1R b KQ,  d4 Nf6   c4 g6   Nc3 Bg7   e4 d6   f3 O-O   Nge2
"King's Indian Defense: Saemisch Variation, Bronstein Defense",E87,rnb2rk1/ppp2pbp/3p2p1/3Pp3/2P1P2Q/2N1nP2/PP2K2P/R5NR b -,  d4 Nf6   c4 g6   Nc3 Bg7   e4 d6   f3 O-O   Be3 e5   d5 Nh5   Qd2 Qh4+   g3 Nxg3   Qf2 Nxf1   Qxh4 Nxe3   Ke2
"King's Indian Defense: Saemisch Variation, Byrne Defense",E81,rnbq1rk1/1p2ppbp/p1pp1np1/8/2PPP3/2NBBP2/PP4PP/R2QK1NR w KQ,  d4 Nf6   c4 g6   Nc3 Bg7   e4 d6   f3 O-O   Be3 c6   Bd3 a6
"King's Indian Defense: Saemisch Variation, Closed Variation",E87,rnbq1rk1/ppp2pbp/3p1np1/3Pp3/2P1P3/2N1BP2/PP4PP/R2QKBNR b KQ,  d4 Nf6   c4 g6   Nc3 Bg7   e4 d6   f3 O-O   Be3 e5   d5
"King's Indian Defense: Saemisch Variation, Closed Variation, 7... c6",E88,rnbq1rk1/pp3pbp/2pp1np1/3Pp3/2P1P3/2N1BP2/PP4PP/R2QKBNR w KQ,  d4 Nf6   c4 g6   Nc3 Bg7   e4 d6   f3 O-O   Be3 e5   d5 c6
"King's Indian Defense: Saemisch Variation, Closed Variation, Main Line",E89,rnbq1rk1/pp3pbp/3p1np1/3pp3/2P1P3/2N1BP2/PP2N1PP/R2QKB1R w KQ,  d4 Nf6   c4 g6   Nc3 Bg7   e4 d6   f3 O-O   Be3 e5   Nge2 c6   d5 cxd5
"King's Indian Defense: Saemisch Variation, Double Fianchetto",E82,rnbq1rk1/p1p1ppbp/1p1p1np1/8/2PPP3/2N1BP2/PP4PP/R2QKBNR w KQ,  d4 Nf6   c4 g6   Nc3 Bg7   e4 d6   f3 O-O   Be3 b6
"King's Indian Defense: Saemisch Variation, Normal Defense",E81,rnbq1rk1/ppp1ppbp/3p1np1/8/2PPP3/2N2P2/PP4PP/R1BQKBNR w KQ,  d4 Nf6   c4 g6   Nc3 Bg7   e4 d6   f3 O-O
"King's Indian Defense: Saemisch Variation, Orthodox Variation",E85,rnbq1rk1/ppp2pbp/3p1np1/4p3/2PPP3/2N1BP2/PP4PP/R2QKBNR w KQ,  d4 Nf6   c4 g6   Nc3 Bg7   e4 d6   f3 O-O   Be3 e5
"King's Indian Defense: Saemisch Variation, Panno Formation",E83,r1bq1rk1/1pp1ppbp/p1np1np1/8/2PPP3/2N1BP2/PP2N1PP/R2QKB1R w KQ,  d4 Nf6   c4 g6   Nc3 Bg7   e4 d6   f3 O-O   Be3 Nc6   Nge2 a6
"King's Indian Defense: Saemisch Variation, Yates Defense",E83,r1bq1rk1/ppp1ppbp/2np1np1/8/2PPP3/2N1BP2/PP4PP/R2QKBNR w KQ,  d4 Nf6   c4 g6   Nc3 Bg7   e4 d6   f3 O-O   Be3 Nc6
King's Indian Defense: Santasiere Variation,E60,rnbqk2r/ppppppbp/5np1/8/1PPP4/5N2/P3PPPP/RNBQKB1R b KQkq,  d4 Nf6   c4 g6   Nf3 Bg7   b4
King's Indian Defense: Semi-Averbakh System,E73,rnbq1rk1/ppp1ppbp/3p1np1/8/2PPP3/2N1B3/PP2BPPP/R2QK1NR b KQ,  d4 Nf6   c4 g6   Nc3 Bg7   e4 d6   Be2 O-O   Be3
King's Indian Defense: Semi-Classical Variation,E61,rnbq1rk1/ppp1ppbp/3p1np1/8/2PP4/2N1PN2/PP2BPPP/R1BQK2R b KQ,  d4 Nf6   c4 g6   Nc3 Bg7   Nf3 O-O   e3 d6   Be2
"King's Indian Defense: Semi-Classical Variation, Benoni Variation",E61,rnbq1rk1/pp2ppbp/2pp1np1/8/2PP4/2N1PN2/PP2BPPP/R1BQK2R w KQ,  c4 Nf6   Nf3 g6   d4 Bg7   Nc3 O-O   e3 d6   Be2 c6
"King's Indian Defense: Semi-Classical Variation, Exchange Variation",E61,r1bq1rk1/pppn1pbp/5np1/4p3/2P5/2N1PN2/PP2BPPP/R1BQ1RK1 w -,  c4 g6   Nc3 Bg7   e3 Nf6   d4 O-O   Nf3 d6   Be2 Nbd7   O-O e5   dxe5 dxe5
"King's Indian Defense: Semi-Classical Variation, Hollywood Variation",E61,r1bq1rk1/ppp1ppbp/2np1np1/8/2PP4/2N1PN2/PP2BPPP/R1BQK2R w KQ,  d4 Nf6   Nf3 g6   c4 Bg7   Nc3 O-O   e3 d6   Be2 Nc6
"King's Indian Defense: Semi-Classical Variation, Queenside Storm Line",E61,r1bq1rk1/pppn1pbp/3p1np1/4p3/1PPP4/2N1PN2/P3BPPP/R1BQ1RK1 b -,  d4 Nf6   c4 g6   Nc3 Bg7   Nf3 O-O   e3 d6   Be2 Nbd7   O-O e5   b4
King's Indian Defense: Six Pawns Attack,E77,rnbqk2r/ppp1ppbp/3p1np1/8/2PPP3/2N5/PP3PPP/R1BQKBNR w KQkq,  d4 Nf6   c4 g6   Nc3 Bg7   e4 d6
King's Indian Defense: Smyslov Variation,E61,rnbqk2r/ppp1ppbp/3p1np1/6B1/2PP4/2N2N2/PP2PPPP/R2QKB1R b KQkq,  d4 Nf6   c4 g6   Nc3 Bg7   Nf3 d6   Bg5
King's Indian Defense: Steiner Attack,E76,rnbq1rk1/ppp1ppbp/3p1np1/6B1/2PPP3/2N2P2/PP4PP/R2QKBNR b KQ,  d4 Nf6   c4 g6   Nc3 Bg7   e4 d6   f3 O-O   Bg5
King's Indian Defense: Zinnowitz Variation,E90,rnbq1rk1/ppp1ppbp/3p1np1/6B1/2PPP3/2N2N2/PP3PPP/R2QKB1R b KQ,  Nf3 Nf6   c4 g6   Nc3 Bg7   e4 d6   d4 O-O   Bg5
"King's Indian, Averbakh, Main Line",E75,rnbq1rk1/pp3pbp/3ppnp1/2pP2B1/2P1P3/2N5/PP2BPPP/R2QK1NR w KQ,  d4 Nf6   c4 g6   Nc3 Bg7   e4 d6   Be2 O-O   Bg5 c5   d5 e6
"King's Indian, Fianchetto, Classical Variation, 8. e4",E68,r1bq1rk1/pppn1pbp/3p1np1/4p3/2PPP3/2N2NP1/PP3PBP/R1BQ1RK1 b -,  d4 Nf6   c4 g6   Nf3 Bg7   g3 O-O   Bg2 d6   O-O Nbd7   Nc3 e5   e4
"King's Indian, Orthodox, 7... Nbd7 8. Re1",E95,r1bq1rk1/pppn1pbp/3p1np1/4p3/2PPP3/2N2N2/PP2BPPP/R1BQR1K1 b -,  d4 Nf6   c4 g6   Nc3 Bg7   e4 d6   Nf3 O-O   Be2 e5   O-O Nbd7   Re1
"King's Indian, Saemisch, Orthodox, Bronstein Variation",E87,rnb2rk1/ppp2pbp/3p2p1/3Pp3/2n1P2Q/2N2P2/PP2K2P/R5NR w -,  d4 Nf6   c4 g6   Nc3 Bg7   e4 d6   f3 O-O   Be3 e5   d5 Nh5   Qd2 Qh4+   g3 Nxg3   Qf2 Nxf1   Qxh4 Nxe3   Ke2 Nxc4
"King's Indian, Saemisch, Panno Main Line",E84,1rbq1rk1/1pp1ppbp/p1np1np1/8/2PPP3/2N1BP2/PP1QN1PP/R3KB1R w KQ,  d4 Nf6   c4 g6   Nc3 Bg7   e4 d6   f3 O-O   Be3 Nc6   Nge2 a6   Qd2 Rb8
"King's Indian, Saemisch, Ruban Variation",E83,1rbq1rk1/ppp1ppbp/2np1np1/8/2PPP3/2N1BP2/PP2N1PP/R2QKB1R w KQ,  d4 Nf6   c4 g6   Nc3 Bg7   e4 d6   f3 O-O   Be3 Nc6   Nge2 Rb8
"King's Indian, Six Pawns Attack",E77,r1bq1rk1/pp4bp/2nppnp1/2p5/2P1PPPP/2N5/PP2B3/R1BQK1NR b KQ,  d4 Nf6   c4 g6   Nc3 Bg7   e4 d6   f4 O-O   Be2 c5   d5 e6   dxe6 fxe6   g4 Nc6   h4
King's Knight Opening,C40,rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq,  e4 e5   Nf3
